"time","x","y","z"
14.05,6.29817406725868,6.0065119232061,22.3307046935495
14.06,6.28662909087598,6.24792718312436,22.0504246846374
14.07,6.29267838407164,6.50362046305996,21.7936734077172
14.08,6.31607207550167,6.77284819831538,21.5617459432219
14.09,6.35652801786507,7.05489346888947,21.3559771549609
14.1,6.41373459760268,7.34903135762431,21.1777488360825
14.11,6.48735094902962,7.65449248880265,21.0284925095997
14.12,6.57700463363648,7.9704249899419,20.9096875717317
14.13,6.68228685840873,8.29585515233532,20.8228543224576
14.14,6.80274532339988,8.62964715606216,20.7695412910025
14.15,6.93787481223404,8.9704623762991,20.7513061456705
14.16,7.08710567345347,9.31671900265854,20.7696893912461
14.17,7.2497903892985,9.66655298293364,20.8261800201792
14.18,7.42518849495024,10.01778164454,20.9221723168392
14.19,7.61245019825206,10.3678717429882,21.0589131419479
14.2,7.8105991592185,10.713914120578,21.2374392745093
14.21,8.0185150204232,11.0526076027907,21.4585047898298
14.22,8.23491643149056,11.380255173329,21.7224990308871
14.23,8.45834547807469,11.6927757941852,22.0293565052028
14.24,8.68715459849359,11.9857354006728,22.3784610148105
14.25,8.91949723531645,12.2544005146379,22.7685474840417
14.26,9.15332360504778,12.4938174850549,23.1976062371124
14.27,9.38638305175688,12.6989194893509,23.6627958017937
14.28,9.61623445104442,12.8646620358594,24.1603715364608
14.29,9.84026601826082,12.9861857640839,24.6856383085786
14.3,10.0557256204901,13.0590028783691,25.2329358701107
14.31,10.2597622738065,13.0792006970721,25.7956652436411
14.32,10.4494789175796,13.0436527866926,26.366363141206
14.33,10.6219958081376,12.9502253212621,26.9368290491941
14.34,10.7745230024147,12.7979640907653,27.4983061191116
14.35,10.9044394738698,12.5872464429076,28.0417125736976
14.36,11.0093755095234,12.3198828013437,28.5579153406748
14.37,11.0872942880781,11.9991545432764,29.0380326217626
14.38,11.1365680486732,11.6297789916494,29.4737477819637
14.39,11.1560441276894,11.2177978378542,29.8576140172217
14.4,11.1450964331178,10.7703919089027,30.1833283284817
14.41,11.1036586575002,10.2956320278055,30.4459547475178
14.42,11.0322366562429,9.80218186179515,30.6420805215473
14.43,10.9318988340536,9.29897322808239,30.7698946778898
14.44,10.8042449381773,8.79487666704318,30.8291853264496
14.45,10.6513551795906,8.298389886887,30.8212592768277
14.46,10.4757229236343,7.81736403283806,30.748794077347
14.47,10.2801751726614,7.35878311924471,30.6156376054316
14.48,10.0677856199245,6.92860613561185,30.426573325723
14.49,9.8417851621201,6.53167515819364,30.1870701188057
14.5,9.60547445256167,6.17168707411774,29.9030343527635
14.51,9.36214243914338,5.8512218767162,29.580579072341
14.52,9.11499397027784,5.57181728264103,29.2258214131416
14.53,8.86708858501401,5.33407774954896,28.8447152287817
14.54,8.62129163823955,5.13780570789247,28.442921982946
14.55,8.38023803417869,4.9821436786727,28.0257195956004
14.56,8.14630810939291,4.8657175754911,27.5979463648925
14.57,7.92161464990058,4.78677352693322,27.1639753795668
14.58,7.70799965089401,4.7433026962185,26.7277139359001
14.59,7.50703921823362,4.73315058731029,26.2926222451682
14.6,7.32005494291903,4.75410906144241,25.8617459929537
14.61,7.14813012186001,4.80399067164834,25.4377579174497
14.62,6.99212931854211,4.88068594109584,25.0230043566679
14.63,6.85271992634693,4.98220489045312,24.6195535514891
14.64,6.73039459076197,5.10670451044442,24.2292432945608
14.65,6.62549354538581,5.25250403831273,23.8537262281028
14.66,6.53822610678421,5.41808989120296,23.4945116873208
14.67,6.46869074597621,5.6021119895855,23.1530034510376
14.68,6.4168933046808,5.80337301486688,22.8305331016223
14.69,6.38276305054126,6.02081192270344,22.5283889247769
14.7,6.36616636768183,6.25348280365967,22.2478404126034
14.71,6.36691795895014,6.50052996456395,21.9901584879708
14.72,6.38478949681113,6.76115991014833,21.7566315610713
14.73,6.41951570436832,7.03461074402662,21.548577474946
14.74,6.47079787994834,7.32011938670776,21.3673513084383
14.75,6.53830490174558,7.61688693050287,21.2143488934582
14.76,6.62167176685508,7.92404242045797,21.0910057783429
14.77,6.72049573527755,8.24060537018739,20.9987912396978
14.78,6.83433016779239,8.56544739499902,20.9391968209788
14.79,6.96267617056693,8.89725347506434,20.9137187680561
14.8,7.10497219254879,9.23448355088659,20.9238336529849
14.81,7.26058176748006,9.57533540250727,20.9709664429194
14.82,7.42877965389463,9.91771007016137,21.0564503004785
14.83,7.60873670628125,10.2591814298336,21.181477517064
14.84,7.79950391036354,10.5969719275178,21.347041206306
14.85,7.99999613537375,10.9279368763247,21.5538677464695
14.86,8.20897629441078,11.2485600941343,21.8023404816522
14.87,8.42504075577001,11.5549639554317,22.0924158887495
14.88,8.64660700519128,11.8429370838945,22.4235342945556
14.89,8.87190470865268,12.107982843943,22.7945282689494
14.9,9.09897145025695,12.3453914137457,23.2035329813486
14.91,9.32565449787581,12.5503374546323,23.6479040077688
14.92,9.54961995473065,12.7180041641359,24.1241491927874
14.93,9.76837056039636,12.8437327787277,24.6278820411318
14.94,9.97927318367395,12.9231944018247,25.1538045413322
14.95,10.179596682222,12.9525784757527,25.6957270993681
14.96,10.3665602810963,12.9287894903146,26.2466321922043
14.97,10.5373919530196,12.8496409195994,26.798786308633
14.98,10.6893954980829,12.7140332764189,27.3439017047722
14.99,10.8200241752474,12.5221019820148,27.8733455912713
15,10.9269579116073,12.2753208515113,28.3783898920586
15.01,11.0081804043871,11.9765486677296,28.8504901442326
15.02,11.0620519374869,11.6300096403716,29.2815780444943
15.03,11.0873735517282,11.2412033538908,29.6643492271455
15.04,11.0834384013264,10.8167456530829,29.9925266427672
15.05,11.0500667213538,10.3641481248355,30.2610807564507
15.06,10.9876217923256,9.89154959698173,30.4663907638873
15.07,10.8970055354309,9.40741758692257,30.6063358555965
15.08,10.7796337781216,8.92024025038512,30.6803116538445
15.09,10.6373926419899,8.43822974962419,30.6891734989724
15.1,10.4725787686956,7.96905608280059,30.6351144018829
15.11,10.2878270834996,7.51962664271786,30.5214904333636
15.12,10.0860304104273,7.09592172057253,30.3526095459829
15.13,9.87025546209339,6.70289059111258,30.1335010865946
15.14,9.6436595483866,6.34440745172354,29.8696826390495
15.15,9.40941184411665,6.02328194695298,29.5669386789329
15.16,9.1706223187757,5.7413156857355,29.2311223275495
15.17,8.93028056639456,5.49939420708145,28.8679878138446
15.18,8.69120588065673,5.29760321366915,28.4830575961417
15.19,8.45600908410853,5.13535835738181,28.0815248519616
15.2,8.22706590108623,5.01153912535255,27.6681894603398
15.21,8.00650109698448,4.92461911761217,27.247423780536
15.22,7.79618220347791,4.87278693574101,26.8231634590049
15.23,7.59772140343761,4.85405378421083,26.3989180759129
15.24,7.41248404096053,4.86634556292256,25.9777965314068
15.25,7.24160222452902,4.90757861105914,25.5625425155161
15.26,7.08599207601343,4.97571931706082,25.155576059502
15.27,6.94637331754307,5.0688285479778,24.7590379101701
15.28,6.82329005829616,5.18509231108494,24.3748342113438
15.29,6.71713182476383,5.32284029224136,24.0046796570247
15.3,6.62815405668736,5.48055397316287,23.650137863106
15.31,6.55649745685748,5.65686596439655,23.3126581733596
15.32,6.5022057303813,5.85055204627684,22.9936084697425
15.33,6.46524137503762,6.06051722210454,22.6943038050312
15.34,6.44549928843987,6.28577688360487,22.4160308306408
15.35,6.44281804102257,6.52543398852936,22.1600680694787
15.36,6.45698872855712,6.77865296835921,21.9277020981029
15.37,6.48776136683849,7.04463093036341,21.7202396684525
15.38,6.53484882758829,7.32256659965399,21.5390157295938
15.39,6.59792834188978,7.61162736835562,21.3853972153385
15.4,6.67664061907235,7.91091478449476,21.2607823541898
15.41,6.7705866483751,8.2194288261115,21.1665951432721
15.42,6.87932227140041,8.53603136948815,21.1042745173372
15.43,7.00235063874215,8.8594093769188,21.0752576482658
15.44,7.13911269758003,9.18803850085572,21.0809567420795
15.45,7.28897590165251,9.52014802754569,21.1227286741159
15.46,7.45122139372388,9.85368836138826,21.2018368361925
15.47,7.62502998576892,10.1863025735327,21.3194046824526
15.48,7.80946735504143,10.5153038903767,21.4763606753128
15.49,8.00346898504994,10.8376613565312,21.673374672091
15.5,8.20582550738487,11.1499962385003,21.9107862768184
15.51,8.41516923888627,11.4485919934159,22.1885263244866
15.52,8.62996285109666,11.7294207525474,22.5060334689563
15.53,8.84849124372547,11.9881891918321,22.8621687950735
15.54,9.06885780516236,12.2204063047647,23.2551324288814
15.55,9.28898631102045,12.4214748821653,23.6823872037387
15.56,9.50662971310283,12.586807378908,24.1405954448199
15.57,9.71938698140861,12.711965281507,24.6255757140105
15.58,9.92472895756423,12.7928191052146,25.1322867372858
15.59,10.1200338415013,12.8257238371039,25.6548455316689
15.6,10.3026324566494,12.807702177471,26.1865857893686
15.61,10.4698628299968,12.7366255757386,26.7201607461934
15.62,10.6191329093187,12.611381138983,27.2476920372492
15.63,10.747989469825,12.4320113757233,27.7609625339867
15.64,10.8541905065038,12.19981376714,28.2516471255287
15.65,10.9357777522666,11.9173885821413,28.711571267007
15.66,10.9911454971907,11.5886262567796,29.1329833942926
15.67,11.0191016945428,11.2186299078981,29.5088245635869
15.68,11.0189174857261,10.8135737719426,29.832977421664
15.69,10.9903617828502,10.3805039696252,30.100477187525
15.7,10.9337183922874,9.92709328437054,30.3076698140113
15.71,10.8497842757754,9.46136588805312,30.4523066858377
15.72,10.7398488174203,8.9914105584033,30.5335706053148
15.73,10.6056552604905,8.52510155698348,30.5520337242599
15.74,10.4493466580137,8.06984493187709,30.5095537295239
15.75,10.2733996240323,7.63236484283403,30.4091192740361
15.76,10.0805497914031,7.21854009423327,30.2546588464253
